Korean,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
꽉 쥐기,0,0,0,0,0,0,0,0,0,0
분석,0,0,0,0,0,0,0,0,0,0
영화,0,0,0,0,0,0,0,0,0,0
촬영 감독,0,0,0,0,0,0,0,0,0,0
영화 촬영법,0,0,0,0,0,0,0,0,0,0
시나몬,0,0,0,0,0,0,0,0,0,0
암호,0,0,0,0,0,0,0,0,0,0
원,0,0,0,0,0,0,0,0,0,0
도는,0,0,0,0,0,0,0,0,0,0
회로,0,0,0,0,0,0,0,0,0,0
회보,0,0,0,0,0,0,0,0,0,0
돌리다,0,0,0,0,0,0,0,0,0,0
순환,0,0,0,0,0,0,0,0,0,0
할례,0,0,0,0,0,0,1,0,0,0
둘레,0,0,0,0,0,0,0,0,0,0
원주,0,0,0,0,0,0,0,0,0,0
경계,0,0,0,0,0,0,0,0,0,0
상황,0,0,0,0,0,0,0,0,0,0
상세한,0,0,0,0,0,0,0,0,0,0
우회,0,0,0,0,0,1,1,0,0,0
서커스,0,0,0,0,0,0,0,0,0,0
권운,0,0,0,0,0,0,0,0,0,0
물 탱크,0,0,0,0,0,0,0,0,0,0
성,0,0,0,0,0,0,0,0,0,0
소환,0,0,0,0,0,0,0,0,0,0
시민,0,0,0,0,0,0,1,0,0,0
황수정,0,0,0,0,0,0,0,0,0,0
도시,0,0,0,0,0,0,0,0,0,0
시민,0,0,0,0,0,0,0,0,0,0
예의 바른,0,0,0,0,0,0,1,0,0,0
일반 민간인,0,0,0,0,0,0,0,0,0,0
정중,0,0,0,0,0,0,1,0,0,0
문명,0,0,0,0,0,0,1,0,0,1
예의 바른,0,0,0,0,1,0,1,0,0,1
입은,0,0,0,0,0,0,0,0,0,0
주장하다,0,0,0,0,0,0,0,0,0,0
원고,1,0,1,0,0,0,0,0,0,0
투시력 있는,0,0,0,0,0,0,1,0,0,0
대합,0,0,0,0,0,0,0,0,0,0
외치다,1,1,1,0,0,1,0,0,1,0
집게,0,0,0,0,0,0,0,0,0,0
씨족,0,0,0,0,0,0,0,0,0,1
은밀한,0,0,0,0,0,0,0,0,0,0
박수,0,1,0,0,1,0,1,0,0,1
밝히다,0,0,0,0,0,0,1,0,0,0
클라리넷,0,0,0,0,0,0,0,0,0,0
클라리온,0,0,0,0,0,0,0,0,0,0
명쾌함,0,0,0,0,0,0,0,0,0,0
충돌,1,0,0,0,0,1,0,0,0,0
충돌,1,0,0,1,0,1,0,0,0,0
걸쇠,0,0,0,0,0,0,0,0,0,0
수업,0,0,0,0,0,0,0,0,0,0
권위 있는,0,0,0,0,0,0,1,0,0,0
고전,0,0,0,0,0,0,1,0,0,0
고전,0,0,0,0,1,0,1,0,0,0
분류,0,0,0,0,0,0,0,0,0,0
나누다,0,0,0,0,0,0,1,0,0,0
동급생,0,0,0,0,0,0,0,0,0,0
덜덜 떨다,0,0,0,0,0,0,0,0,0,0
절,0,0,0,0,0,0,0,0,0,0
조항,0,0,0,0,0,0,0,0,0,0
갈고리 발톱,1,0,0,1,0,1,0,0,0,0
집게발,0,0,0,0,0,0,0,0,0,0
점토,0,0,0,0,0,0,0,0,0,0
깨끗한,0,0,0,0,1,0,1,0,0,1
청소,0,0,0,0,0,0,1,0,0,0
청결,0,0,0,0,0,0,1,0,0,0
깨끗하게,0,0,0,0,0,0,1,0,0,0
씻어 깨끗이 하다,0,0,0,0,0,0,1,0,0,0
클렌징,0,0,0,0,0,0,1,0,0,0
정리,0,0,0,0,0,0,1,0,0,1
청산,0,0,0,0,0,0,0,0,0,0
명료도,0,0,0,0,0,0,1,0,0,0
분열,0,0,0,0,0,0,0,0,0,0
쪼개다,0,0,0,1,0,0,0,0,0,0
음자리표,0,0,0,0,0,0,0,0,0,0
갈라진,0,0,0,0,0,0,0,0,0,0
관용,0,0,0,0,0,0,0,0,0,0
성직,0,0,0,0,0,0,0,0,0,0
성직자,0,0,0,0,0,0,0,0,0,0
목사,0,0,0,0,0,0,1,0,0,1
사무원,0,0,0,0,0,0,0,0,0,0
사무직,0,0,0,0,0,0,0,0,0,0
영리한,0,0,0,0,0,0,1,0,0,0
영리,0,0,0,0,0,0,1,0,0,0
딸깍 하는 소리,0,0,0,0,0,0,0,0,0,0
고객,0,0,0,0,0,0,0,0,0,0
피보호자,0,0,0,0,0,0,0,0,0,0
낭떠러지,0,0,0,1,0,0,0,0,0,0
기후,0,0,0,0,0,0,0,0,0,0
기후학,0,0,0,0,0,0,0,0,0,0
클라이맥스,0,1,0,0,1,0,1,0,1,1
오르다,0,0,0,0,0,0,0,0,0,0
집착,0,0,0,0,0,0,0,0,0,0
클립,0,0,0,0,0,0,0,0,0,0
가위,0,0,0,0,0,0,0,0,0,0
깎는,0,0,0,0,0,0,0,0,0,0
도당,0,0,0,0,0,0,0,0,0,0
망토,0,0,0,0,0,0,0,0,0,0
시계,0,1,0,0,0,0,0,0,0,0
시계 장치,0,0,0,0,0,0,0,0,0,0
나막신,0,0,0,0,0,0,0,0,0,0
회랑,0,0,0,0,0,1,0,0,0,0
닫다,0,0,0,0,0,0,0,0,0,0
닫은,0,0,0,0,0,0,0,0,0,0
근사,0,0,0,0,1,0,1,0,0,1
옷장,0,0,0,0,0,0,0,0,0,0
폐쇄,0,1,0,0,1,0,1,1,0,0
엉긴 덩어리,0,0,0,0,0,0,0,0,0,0
천,0,0,0,0,0,0,0,0,0,0
덮다,0,0,0,0,0,0,1,0,0,0
옷,0,0,0,0,0,0,0,0,0,0
빨랫줄,0,0,0,0,0,0,0,0,0,0
의류,0,0,0,0,0,0,0,0,0,0
구름,0,0,0,0,0,0,0,0,0,0
흐리게,0,0,0,0,0,1,0,1,0,0
흐림,0,0,0,1,0,1,0,0,0,0
흐림,0,0,0,0,0,0,0,1,0,0
클로버,0,0,0,0,0,0,0,0,0,0
정향,0,0,0,0,0,0,0,0,0,0
시골뜨기,0,1,0,0,1,0,1,0,1,0
클럽,0,0,0,0,0,0,0,0,0,0
클럽하우스,0,0,0,0,0,0,0,0,0,0
클럽,0,0,0,0,0,0,0,0,0,0
단서,0,1,0,0,0,0,0,0,0,0
덩어리,0,0,0,0,0,1,0,0,0,0
어설픈,0,0,1,0,0,1,0,0,0,0
무리,0,0,0,0,0,0,0,0,0,0
클러치,0,0,0,0,0,0,0,0,0,0
움켜쥠,0,0,0,0,0,0,0,0,0,0
어지럽게 흩어져 있는 것,0,0,0,0,0,0,0,0,0,0
코치,0,0,0,0,0,0,0,0,0,1
응집,0,0,0,0,0,0,0,0,0,0
석탄,0,0,0,0,0,0,0,0,0,0
합체하다,0,0,0,0,0,0,0,0,0,1
연합,0,0,0,0,0,0,1,0,0,0
해안,0,0,0,0,0,0,1,0,0,0
연안의,0,0,0,0,0,0,0,0,0,0
활주 궤도,0,0,0,0,0,0,0,0,0,0
코트,0,0,0,0,0,0,0,0,0,0
코팅,0,0,0,0,0,0,0,0,0,0
동축 케이블,0,0,0,0,0,0,0,0,0,1
코발트,0,0,0,0,0,0,0,0,0,0
자갈,0,0,0,0,0,0,0,0,0,0
구두 수선공,0,0,0,0,0,0,0,0,0,0
코브라,0,0,0,1,0,0,0,0,0,0
코카인,0,0,0,0,0,1,0,1,0,0
수탉,0,0,0,0,0,0,0,0,0,0
조종석,0,0,0,0,0,0,0,0,0,0
칵테일,0,0,0,0,0,0,0,0,0,0
코코아,0,0,0,0,0,0,0,0,0,0
고치,0,0,0,0,0,0,0,0,0,0
대구,0,0,0,0,0,0,0,0,0,0
암호,0,0,0,0,0,0,0,0,0,0
사본,0,0,0,0,0,0,0,0,0,0
법전 편찬,0,0,0,0,0,0,0,0,0,0
성문화하다,0,0,0,0,0,0,0,0,0,0
계수,0,0,0,0,0,0,0,0,0,0
강요하다,1,0,1,1,0,1,0,0,0,0
강제,1,0,1,1,0,1,0,1,0,0
강압적인,0,0,0,0,0,0,0,0,0,0
공존하다,0,0,0,0,0,0,1,0,0,1
공존,0,0,0,0,0,0,0,0,0,0
공존하는,0,0,0,0,0,0,0,0,0,1
커피,0,0,0,0,0,0,0,0,0,0
관,0,0,0,1,0,1,0,1,0,0
장부,0,0,0,0,0,0,0,0,0,0
설득력 있는,0,0,0,0,0,0,1,0,0,1
같은 기원,0,0,0,0,0,0,0,0,0,0
인식,0,0,0,0,0,0,0,0,0,0
인지,0,0,0,0,0,0,1,0,0,0
동서,0,0,0,0,0,0,0,0,0,0
통일,0,0,0,0,0,0,1,0,0,0
일관된,0,0,0,0,0,0,1,0,0,0
응집력,0,0,0,0,0,0,0,0,0,1
결합력 있는,0,0,0,0,0,0,1,0,0,1
보병대,0,0,0,0,0,0,0,0,0,0
코일,0,0,0,0,0,0,0,0,0,0
감긴,0,0,0,0,0,0,0,0,0,0
동전,0,0,0,0,0,0,0,0,0,0
주화,0,0,0,0,0,0,0,0,0,0
일치하다,0,0,0,0,0,0,0,0,0,0
우연의 일치,0,0,0,0,0,0,0,0,1,0
동시에 일어나는,0,0,0,0,0,0,0,0,0,0
일치하는,0,0,0,0,0,0,0,0,0,0
콜라,0,0,0,0,0,0,0,0,0,0
추운,0,0,0,0,0,1,0,0,0,0
춥게,0,0,0,0,0,1,0,0,0,0
추위,1,0,1,1,0,1,0,1,0,0
복통,0,0,0,0,0,1,0,0,0,0
협력자,0,0,0,0,0,0,0,0,0,1
무너지다,0,0,1,1,0,1,0,1,0,0
칼라,0,0,0,0,0,0,0,0,0,0
함께 합치다,0,0,0,0,0,0,0,0,0,0
서로 나란한,0,0,0,0,0,0,0,0,0,1
대조,0,0,0,0,0,0,0,0,0,0
동료,0,0,0,0,0,0,0,0,0,0
수집,0,0,0,0,0,0,0,0,0,0
모은,0,0,0,0,0,0,0,0,0,0
수집,0,0,0,0,0,0,0,0,0,0
집단적,0,0,0,0,0,0,0,0,0,0
집합적으로,0,0,0,0,0,0,1,0,0,1
수집기,0,0,0,0,0,0,0,0,0,0
대학,0,0,0,0,0,0,0,0,0,0
대학생,0,0,0,0,0,0,0,0,0,0
충돌하다,0,0,0,0,0,0,0,0,0,0
콜리,0,0,0,0,0,0,0,0,0,0
충돌,1,0,0,0,0,1,0,0,0,0
나란히 놓음,0,0,0,0,0,0,0,0,0,0
구어체,0,0,0,0,0,0,0,0,0,0
공모,1,0,1,1,0,1,0,1,0,0
콜론,0,0,0,0,0,0,0,0,0,0
대령,0,0,0,0,0,0,1,0,0,1
식민지 주민,0,0,0,0,0,0,0,0,0,0
식민지,0,0,0,0,0,0,0,0,0,0
출판사 마크,0,0,0,0,0,0,0,0,0,0
색깔,0,0,0,0,0,0,0,0,0,0
천연색,0,0,0,0,0,0,0,0,0,0
착색,0,0,0,0,0,0,0,0,0,0
착색,0,0,0,0,0,0,0,0,0,0
무색,0,0,0,0,0,0,0,0,0,0
그림 물감,0,0,0,0,0,0,0,0,0,0
거대한,0,0,0,0,0,0,1,0,0,0
망아지,0,0,0,0,0,0,0,0,0,0
열,0,0,0,0,0,0,0,0,0,0
기둥 모양의,0,0,0,0,0,0,0,0,0,0
혼수,0,0,0,1,0,1,0,1,0,0
기운 없이 졸리는,0,0,0,1,0,1,0,1,0,0
빗,0,0,0,0,0,0,0,0,0,0
전투,1,0,0,1,0,1,0,0,0,0
전투원,1,0,0,1,0,1,0,0,0,0
전투적인,1,0,0,1,0,1,0,0,0,0
콤비네이션,0,0,0,0,0,0,0,0,0,0
조합의,0,0,0,0,0,0,0,0,0,0
결합시키다,0,0,0,0,0,0,0,0,0,0
결합,0,0,0,0,0,0,0,0,0,0
타기 쉬운,0,0,0,0,0,0,0,0,0,0
연소,0,0,0,0,0,0,0,0,0,0
코메디,0,0,0,0,0,0,0,0,0,0
혜성,0,0,0,0,0,0,0,0,0,0
편안,0,1,0,0,1,0,1,0,0,1
목도리,0,0,0,0,0,0,0,0,0,0
만화,0,0,0,0,0,0,0,0,0,0
코믹한,0,0,0,0,0,0,0,0,0,0
오는,0,1,0,0,0,0,0,0,0,0
반점,0,0,0,0,0,0,0,0,0,0
명령,0,0,0,0,0,0,0,0,0,0
사령관,0,0,0,0,0,0,1,0,0,1
사령관,0,0,0,0,0,0,0,0,0,0
당당한,0,0,0,0,0,0,1,0,0,1
기념하다,0,1,0,0,1,0,1,1,0,0
기념,0,1,0,0,1,0,1,0,0,0
기념품,0,1,0,0,0,0,1,0,0,0
시작하다,0,0,0,0,0,0,0,0,0,0
기리다,0,0,0,0,0,0,1,0,0,0
칭찬할 만하다,0,0,0,0,1,0,1,0,0,1
그에 상응하는,0,0,0,0,0,0,0,0,0,0
논평,0,0,0,0,0,0,0,0,0,0
해설,0,0,0,0,0,0,0,0,0,0
시사 해설자,0,0,0,0,0,0,1,0,0,0
상업,0,0,0,0,0,0,0,0,0,1
광고,0,0,0,0,0,0,0,0,0,0
물자 배급소,0,0,0,0,0,0,0,0,0,0
수수료,0,0,0,0,0,0,0,0,0,1
위원,0,0,0,0,0,0,0,0,0,0
저지르다,0,0,0,0,0,0,0,0,0,0
인도,0,0,0,0,0,1,0,1,0,0
헌신적인,0,0,0,0,0,0,1,0,0,1
위원회,0,0,0,0,0,0,0,0,0,1
상품,0,0,0,0,0,0,0,0,0,0
준장,0,0,0,0,0,0,1,0,0,1
흔한,0,0,0,0,0,0,0,0,0,0
천하게,0,0,0,0,0,0,0,0,0,0
평범한,0,1,0,0,0,0,0,0,0,1
평민,0,0,0,0,0,0,0,0,0,0
연방,0,0,0,0,0,0,1,0,0,1
동요,1,0,0,0,0,1,0,0,0,0
코뮌,0,0,0,0,0,0,0,0,0,0
전달할 수 있는,0,0,0,0,0,0,0,0,0,0
의사소통하다,0,0,0,0,0,0,1,0,0,1
의사소통,0,0,0,0,0,0,0,0,0,1
의사 소통,0,0,0,0,0,0,1,0,0,0
친교,0,0,0,0,1,0,1,0,0,1
공산주의,1,0,0,1,0,1,0,1,0,0
공산주의자,0,0,0,0,0,1,0,0,0,0
지역 사회,0,0,0,0,0,0,1,0,0,0
정류,0,0,0,0,0,0,1,0,0,0
가환성,0,0,0,0,0,0,0,0,0,0
갈다,0,0,0,0,0,0,1,0,0,0
통근자,0,0,0,0,0,0,0,0,0,0
콤팩트,0,0,0,0,0,0,0,0,0,1
압축,0,0,0,0,0,0,0,0,0,0
컴팩트함,0,0,0,0,0,0,0,0,0,0
동반자,0,0,0,0,1,0,1,0,0,1
식자공 동료,0,0,0,0,0,0,0,0,0,0
회사,0,0,0,0,0,0,0,0,0,0
유사한,0,0,0,0,0,0,0,0,0,0
비교의,0,0,0,0,0,0,0,0,0,0
비교적,0,0,0,0,0,0,0,0,0,0
비교,0,0,0,0,0,0,0,0,0,0
구획,0,0,0,0,0,0,0,0,0,0
나침반,0,0,0,0,0,0,0,0,0,1
동정심,0,0,0,1,0,0,1,0,0,0
인정 많은,0,0,0,0,0,0,1,0,0,0
호환성,0,0,0,0,0,0,1,0,0,0
호환,0,0,0,0,0,0,1,0,0,0
강요하다,0,0,0,0,0,0,0,0,0,0
강요된,0,0,0,0,0,0,0,0,0,0
설득력 있는,0,0,0,0,0,0,1,0,0,0
제요,0,0,0,0,0,0,0,0,0,0
보상하다,0,1,0,0,1,0,1,0,1,1
보상,0,0,0,0,0,0,0,0,0,0
보상,0,0,0,0,0,0,1,0,0,0
능력,0,0,0,0,0,0,1,0,0,1
능력,0,0,0,0,0,0,1,0,0,1
능숙한,0,0,0,0,0,0,1,0,0,1
경쟁,0,1,0,0,0,1,0,0,0,0
경쟁력 있는,0,0,0,0,0,0,0,0,0,0
경쟁자,0,0,0,0,0,0,0,0,0,0
편집,0,0,0,0,0,0,0,0,0,0
엮다,0,0,0,0,0,0,0,0,0,0
안주,0,0,0,0,0,0,1,0,0,0
자기 만족적인,0,0,0,0,0,0,0,0,0,0
불평하다,1,0,0,0,0,1,0,1,0,0
불평,1,0,0,0,0,1,0,0,0,0
보어,0,1,0,0,1,0,1,0,1,1
보완적인,0,0,0,0,0,0,1,0,0,0
완전한,0,0,0,0,0,0,0,0,0,0
완전히,0,0,0,0,0,0,1,0,0,0
완전성,0,0,0,0,0,0,1,0,0,0
완료,0,1,0,0,1,0,1,0,0,0
완성,0,1,0,0,1,0,1,0,0,0
복잡한,0,0,0,0,0,0,0,0,0,0
복잡한,0,0,0,0,0,1,0,0,0,0
안색,0,0,0,0,0,0,0,0,0,0
복잡성,0,0,0,0,0,1,0,0,0,0
규정 준수,0,0,0,0,0,0,1,0,0,1
준수,0,0,0,0,0,0,1,0,0,0
복잡하다,1,0,0,0,0,1,0,0,0,0
복잡한,0,0,0,0,0,1,0,0,0,0
복잡,0,0,0,0,0,1,0,0,0,0
공모,0,0,0,0,0,1,1,0,0,0
칭찬,0,1,0,0,1,0,1,0,1,1
응하다,0,0,0,0,0,0,0,0,0,0
준수,0,0,0,0,0,0,0,0,0,0
콤포,0,0,0,0,0,0,0,0,0,0
요소,0,0,0,0,0,0,0,0,0,0
구성하다,0,0,0,0,0,0,0,0,0,0
작곡,0,0,0,0,0,0,1,0,0,0
작곡가,0,0,0,0,0,0,1,0,0,0
합성물,0,0,0,0,0,0,0,0,0,0
구성,0,0,0,0,0,0,0,0,0,0
퇴비,0,0,1,0,0,1,0,0,0,0
침착,0,0,0,0,0,0,1,0,0,0
화합물,0,0,0,0,0,0,0,0,0,0
이해하다,0,0,0,0,0,0,1,0,0,0
이해력,0,0,0,0,0,0,0,0,0,0
포괄적인,0,0,0,0,0,0,1,0,0,0
압박 붕대,1,0,0,0,0,0,0,0,0,0
압축,0,0,0,0,0,0,0,0,0,0
압축 가능한,0,0,0,0,0,0,0,0,0,0
압축,0,0,0,0,0,0,0,0,0,0
이루다,0,0,0,0,0,0,0,0,0,0
타협,0,0,0,0,0,0,0,0,0,0
감사관,0,0,0,0,0,0,0,0,0,1
강제,1,0,0,0,0,1,0,0,0,0
의무적 인,0,0,0,0,0,1,0,0,0,0
계산할 수 있는,0,0,0,0,0,0,0,0,0,0
계산,0,0,0,0,0,0,0,0,0,0
계산하다,0,0,0,0,0,0,0,0,0,0
컴퓨터,0,0,0,0,0,0,0,0,0,0
동료,0,0,0,0,0,0,1,0,0,1
범죄자,0,0,0,0,0,0,0,0,0,0
연쇄,0,0,0,0,0,0,0,0,0,0
오목한,0,0,0,0,0,0,0,0,0,0
숨기다,0,0,0,0,0,1,0,1,0,0
숨기는,0,1,0,1,0,1,0,0,1,0
은폐,1,1,0,1,0,1,0,0,0,0
자만,0,0,0,0,0,1,0,0,0,0
교만,0,0,0,0,0,1,0,0,0,0
생각할 수 있는,0,0,0,0,0,0,0,0,0,0
집중하다,0,0,0,0,0,0,0,0,0,0
집중,0,0,0,0,0,0,0,0,0,0
동심,0,0,0,0,0,0,1,0,0,0
임신,0,0,0,0,0,0,0,0,0,0
우려,0,0,0,0,0,0,0,0,0,0
관심 있는,0,0,0,1,0,0,0,1,0,0
콘서트,0,0,0,0,0,0,0,0,0,0
양보,0,0,0,0,0,0,0,0,0,0
양보,0,0,0,0,0,0,0,0,0,0
관리인,0,0,0,0,0,0,0,0,0,0
화해,0,0,0,0,1,0,1,0,0,1
간결한,0,0,0,0,0,0,0,0,0,0
비밀 회의,0,0,0,0,0,0,0,0,0,0
끝내다,0,0,0,0,0,0,0,0,0,0
결론,0,0,0,0,0,0,1,0,0,0
결론,0,0,0,0,0,0,0,0,0,0
혼성,0,0,0,0,0,0,0,0,0,0
수반되는,0,0,0,0,0,0,0,0,0,0
일치,0,0,0,0,0,0,1,0,0,1
일치,0,0,0,0,0,0,1,0,0,1
콩쿠르,0,0,0,0,0,0,0,0,0,0
집합,0,0,0,0,0,0,0,0,0,0
콘크리트,0,0,0,0,0,0,0,0,0,0
동시 발생,0,0,0,0,0,0,0,0,0,0
병발 사정,0,0,0,0,0,0,0,0,0,0
동의,0,0,0,0,0,0,0,0,0,0
진동,1,0,0,0,0,1,0,1,0,0
비난하다,1,0,0,0,0,1,0,0,0,0
비난,1,1,1,1,0,1,0,1,0,0
응축,0,0,0,0,0,0,0,0,0,0
응축된,0,0,0,0,0,0,0,0,0,0
거만한,0,0,0,0,0,1,0,0,0,0
겸손,1,0,1,0,0,1,0,1,0,0
조미료,0,0,0,0,0,0,0,0,0,0
상태,0,0,0,0,0,0,0,0,0,0
가정 어구,0,0,0,0,0,0,0,0,0,0
조건부로,0,0,0,0,0,0,0,0,0,0
조건부,0,0,0,0,0,0,0,0,0,0
정황,0,0,0,0,0,0,0,0,0,0
조위,0,0,0,0,0,0,1,1,0,0
용서하다,0,0,0,0,0,0,1,0,0,0
도움이 되는,0,0,0,0,0,0,1,0,0,0
지휘하다,0,0,0,0,0,0,0,0,0,0
전도,0,0,0,0,0,0,0,0,0,0
전도도,0,0,0,0,0,0,1,0,0,0
지휘자,0,0,0,0,0,0,0,0,0,0
도관,0,0,0,0,0,0,0,0,0,0
원뿔,0,0,0,0,0,0,0,0,0,0
동류,0,0,0,0,0,0,1,0,0,1
연합,0,0,0,0,0,0,0,0,0,0
봉하다,0,0,0,0,0,0,0,0,0,0
회의,0,0,0,0,0,0,0,0,0,0
불다,0,0,0,0,0,1,1,0,0,1
고백,0,1,0,1,0,1,0,1,1,0
고해성사,0,0,0,1,0,0,0,0,0,1
고백,0,0,0,0,0,0,0,0,0,0
털어놓다,0,0,0,0,0,0,0,0,0,1
신뢰,0,0,0,1,1,0,1,0,0,1
자신감,0,0,0,0,1,0,1,0,0,1
비밀의,0,0,0,0,0,0,0,0,0,1
비밀리에,0,0,0,0,0,0,0,0,0,1
구성,0,0,0,0,0,0,0,0,0,0
가두다,1,0,0,1,0,1,0,1,0,0
갇힌,1,0,1,1,0,1,0,1,0,0
제한,1,0,0,1,0,1,0,1,0,0
경계,0,0,0,0,0,0,0,0,0,0
확인하다,0,0,0,0,0,0,0,0,0,0
확인,0,0,0,0,0,0,0,0,0,1
확인,0,0,0,0,0,0,0,0,0,0
확인,0,0,0,0,0,0,1,0,0,1
몰수하다,1,0,0,0,0,1,0,1,0,0
몰수,0,0,0,0,0,1,0,0,0,0
큰 화재,1,0,0,1,0,1,0,0,0,0
갈등,1,0,0,1,0,1,0,1,0,0
서로 싸우는,0,0,0,0,0,1,0,0,0,0
합류,0,0,0,0,0,0,0,0,0,0
적합성,0,0,0,0,0,0,1,0,0,0
형태,0,0,0,0,0,0,0,0,0,0
적합성,0,0,0,0,0,0,0,0,0,1
당황케 하다,0,0,0,0,0,1,0,0,0,0
당황,0,0,0,0,0,1,0,0,0,0
대면하다,1,0,0,0,0,0,0,0,0,0
혼란시키다,0,0,0,0,0,1,0,0,0,0
착란,1,0,0,1,0,1,0,0,0,0
기분 좋은,0,0,0,0,0,0,1,0,0,0
타고난,0,0,0,0,0,0,0,0,0,0
충혈,0,0,0,0,0,1,0,0,0,0
역암,0,0,0,0,0,0,0,0,0,1
괴상 집적,0,0,0,0,0,0,0,0,0,0
축하,0,0,0,0,1,0,1,0,0,0
모이다,0,0,0,0,0,0,0,0,0,0
회중,0,0,0,0,0,0,1,0,0,1
회의,0,0,1,0,0,0,0,0,0,1
의회,0,0,0,0,0,0,0,0,0,0
국회 의원,0,0,0,0,0,0,0,0,0,1
적합성,0,0,0,0,0,0,1,0,0,1
원추형,0,0,0,0,0,0,0,0,0,0
원추형,0,0,0,0,0,0,0,0,0,0
어림짐작,0,1,0,0,0,0,0,0,0,0
부부,0,0,0,0,0,0,0,0,0,0
결합한,0,0,0,0,0,0,0,0,0,0
동사 변화,0,0,0,0,0,0,0,0,0,0
접속사,0,0,0,0,0,0,0,0,0,0
접속어,0,0,0,0,0,0,0,0,0,0
상상하다,0,1,0,0,0,0,0,0,1,0
컨저링,0,0,0,0,0,1,0,0,0,0
연결하다,0,0,0,0,0,0,0,0,0,0
연결된,0,0,0,0,0,0,0,0,0,0
연결,0,0,0,0,0,0,0,0,0,0
연결어,0,0,0,0,0,0,0,0,0,1
감정가,0,0,0,0,1,0,1,0,0,1
정복하다,0,0,0,0,0,0,0,0,0,0
정복자,0,0,0,0,0,0,0,0,0,0
정복,1,0,0,1,0,1,0,0,0,0
양심,0,0,0,0,0,0,1,0,0,1
양심적,0,0,0,0,0,0,1,0,0,1
의식,0,0,0,0,0,0,1,0,0,0
징병,0,0,0,0,0,0,0,0,0,0
헌신,0,1,0,0,1,0,1,1,0,1
연이은,0,0,0,0,0,0,0,0,0,0
동의,0,0,0,0,0,0,0,0,0,0
동의,0,0,0,0,0,0,0,0,0,0
결과,0,0,0,0,0,0,0,0,0,0
당연한 결과,0,1,0,0,0,0,0,0,0,0
보존,0,1,0,0,0,0,1,0,0,1
보수주의,0,0,0,0,0,0,0,0,0,0
보수적인,0,0,0,0,0,0,0,0,0,0
온실,0,0,0,0,0,0,0,0,0,0
보존,0,0,0,0,0,0,1,0,0,0
많은,0,0,0,0,0,0,1,0,0,0
사려 깊은,0,0,0,0,0,0,1,0,0,1
수취인,0,0,0,0,0,0,0,0,0,0
위탁,0,0,0,0,0,0,0,0,0,0
일관성,0,0,0,0,0,0,1,0,0,1
일관된,0,0,0,0,0,0,0,0,0,0
위로,0,0,0,0,0,0,0,0,0,0
콘솔,0,0,0,0,0,0,1,1,0,0
통합하다,0,0,0,0,0,0,0,0,0,0
강화,0,0,0,0,0,0,0,0,0,0
자음,0,0,0,0,0,0,1,0,0,0
배우자,0,0,0,0,0,0,0,0,0,1
확실히 보이는,0,0,0,0,0,0,0,0,0,0
음모,0,0,0,1,0,0,0,0,0,0
공모자,1,1,1,1,0,1,0,0,0,0
공모하다,0,0,0,1,0,1,0,0,0,0
순경,0,0,0,0,0,0,0,0,0,1
불변,0,0,0,0,0,0,1,0,0,1
끊임없는,0,0,0,0,0,0,1,0,0,1
지속적으로,0,0,0,0,0,0,0,0,0,1
별자리,0,0,0,0,0,0,0,0,0,0
깜짝 놀람,1,0,0,1,0,1,0,0,0,0
변비,0,0,1,0,0,1,0,0,0,0
성분,0,0,0,0,0,0,0,0,0,0
구성 요소,0,0,0,0,0,0,0,0,0,0
구성하다,0,0,0,0,0,0,0,0,0,1
헌법,0,0,0,0,0,0,0,0,0,0
헌법상의,0,0,0,0,0,0,1,0,0,1
합헌,0,0,0,0,0,0,0,0,0,0
억누르다,0,0,0,1,0,1,0,0,0,0
제약,0,0,0,0,0,1,0,0,0,0
강제,1,0,0,1,0,1,0,1,0,0
건설하다,0,0,0,0,0,0,1,0,0,0
건설,0,0,0,0,0,0,0,0,0,0
직역,0,0,0,0,0,0,0,0,0,0
영사,0,0,0,0,0,0,0,0,0,1
찾다,0,0,0,0,0,0,0,0,0,1
상의,0,0,0,0,0,0,0,0,0,0
소비하다,0,0,0,0,0,0,0,0,0,0
태워 버리는,0,0,0,0,0,0,0,0,0,0
유능한,0,0,0,0,0,0,1,0,0,0
성취,0,0,0,0,0,0,0,0,0,0
소비,0,0,0,0,0,0,0,0,0,0
연락하다,0,0,0,0,0,0,1,0,0,0
전염병,0,1,1,1,0,1,0,0,0,0
전염성의,0,0,1,1,0,1,0,0,0,0
방지,0,0,0,0,0,0,0,0,0,0
오염시키다,0,0,1,0,0,1,0,0,0,0
더럽히는,0,0,1,1,0,1,0,1,0,0
오염,0,0,1,0,0,1,0,0,0,0
숙고하다,0,0,0,0,0,0,0,0,0,0
묵상,0,0,0,0,0,0,1,0,0,0
관조적인,0,0,0,0,0,0,0,0,0,0
동시대의,0,0,0,0,0,0,0,0,0,0
현대의,0,0,0,0,0,0,0,0,0,0
경멸,1,0,1,1,0,1,0,0,0,0
경멸하는,1,0,1,0,0,1,0,0,0,0
경멸하는,1,0,0,0,0,1,0,0,0,0
경쟁,0,0,0,0,0,0,0,0,0,0
콘텐츠,0,0,0,0,1,0,1,0,0,1
투쟁,0,0,0,0,0,0,0,0,0,0
논쟁적인,1,0,1,1,0,1,0,0,0,0
